date,demand_kwh_total,year,month,dow,is_weekend,t_mean_c,t_min_c,t_max_c,sst_c,rh_mean_pct,precip_mm,sun_hours,holiday_name,is_holiday,is_pre_holiday,is_post_holiday,is_long_weekend,is_business_day
2024-07-27,583.9283239999999,2024,7,5,1,21.2,15.6,24.0,21.3,94.0,0.0,0.6,,0,0,0,0,0
2024-07-28,544.097197,2024,7,6,1,21.7,16.0,24.8,21.2,93.0,0.0,0.3,,0,0,0,0,0
2024-07-29,633.7383839999999,2024,7,0,0,20.9,15.8,22.8,21.0,92.0,0.0,0.1,,0,0,0,0,1
2024-07-30,597.0627850000001,2024,7,1,0,20.9,16.1,23.5,21.2,95.0,0.8,1.8,,0,0,0,0,1
2024-07-31,583.7011189999998,2024,7,2,0,20.9,15.8,23.2,21.0,93.0,1.3,0.6,,0,0,0,0,1
2024-08-02,612.8197710000001,2024,8,4,0,20.9,15.7,23.4,21.1,91.0,0.2,9.6,,0,0,0,0,1
2024-08-03,602.405206,2024,8,5,1,21.7,16.5,24.1,21.3,94.0,0.0,4.800000000000001,,0,0,0,0,0
2024-08-04,1249.233627,2024,8,6,1,22.0,18.3,24.4,21.1,93.0,0.0,5.6,,0,0,0,0,0
2024-08-05,1058.957673,2024,8,0,0,20.4,18.0,24.3,21.3,96.0,0.6,1.0000000000000002,,0,0,0,0,1
2024-08-06,725.192949,2024,8,1,0,21.1,16.2,24.5,21.0,91.0,0.4,0.9,,0,0,0,0,1
2024-08-07,690.4270200000001,2024,8,2,0,20.5,15.2,23.0,21.2,93.0,0.7999999999999999,2.9,,0,0,0,0,1
2024-08-08,618.513187,2024,8,3,0,20.5,15.5,23.8,20.9,92.0,0.4,6.0,,0,1,0,0,1
2024-08-09,625.608195,2024,8,4,0,20.6,15.2,23.9,21.0,94.0,0.1,4.7,Declaration of Independence of Quito (observed),1,1,0,1,0
2024-08-10,621.539306,2024,8,5,1,20.6,15.6,23.7,20.8,94.0,0.0,1.3,Declaration of Independence of Quito,1,0,1,0,0
2024-08-11,643.3275699999999,2024,8,6,1,21.5,15.5,23.9,21.1,92.0,0.0,5.2,,0,0,1,0,0
2024-08-12,641.397472,2024,8,0,0,20.7,15.3,24.2,21.0,93.0,0.5,0.9000000000000001,,0,0,0,0,1
2024-08-13,592.66594,2024,8,1,0,20.5,15.4,23.5,21.0,93.0,0.2,0.3,,0,0,0,0,1
2024-08-14,603.448533,2024,8,2,0,21.2,16.6,24.1,21.3,88.0,0.0,0.1,,0,0,0,0,1
2024-08-15,605.01714,2024,8,3,0,21.7,18.2,24.6,21.1,88.0,0.0,4.8,,0,0,0,0,1
2024-08-16,581.077186,2024,8,4,0,21.5,15.8,23.6,21.4,92.0,0.0,2.0,,0,0,0,0,1
2024-08-17,588.905384,2024,8,5,1,20.8,16.1,23.6,21.2,94.0,1.2,0.0,,0,0,0,0,0
2024-08-18,547.8123310000001,2024,8,6,1,21.0,15.6,23.0,21.4,89.0,0.0,0.1,,0,0,0,0,0
2024-08-19,629.9142089999999,2024,8,0,0,21.3,16.0,24.8,21.4,88.0,0.0,0.8,,0,0,0,0,1
2024-08-20,626.560652,2024,8,1,0,20.1,15.0,23.8,21.1,93.0,0.0,0.3,,0,0,0,0,1
2024-08-21,606.2712700000001,2024,8,2,0,20.0,15.8,22.5,21.3,96.0,0.1,0.3,,0,0,0,0,1
2024-08-22,607.0087360000001,2024,8,3,0,20.9,15.6,23.1,21.0,88.0,0.0,1.1,,0,0,0,0,1
2024-08-23,570.1956250000001,2024,8,4,0,20.8,15.4,23.8,21.2,92.0,0.1,1.5,,0,0,0,0,1
2024-08-24,581.395404,2024,8,5,1,21.1,15.1,24.0,21.0,92.0,0.0,3.9,,0,0,0,0,0
2024-08-25,521.834079,2024,8,6,1,21.3,15.6,23.6,20.9,93.0,0.0,1.1,,0,0,0,0,0
2024-08-26,583.24054,2024,8,0,0,21.0,15.8,23.5,21.2,90.0,0.0,2.6,,0,0,0,0,1
2024-08-27,571.8393639999999,2024,8,1,0,20.5,15.0,23.7,20.8,94.0,0.0,2.1,,0,0,0,0,1
2024-08-28,638.2641460000001,2024,8,2,0,20.8,15.2,23.8,20.5,94.0,0.0,0.9,,0,0,0,0,1
2024-08-29,586.983442,2024,8,3,0,20.4,15.0,23.9,20.5,95.0,0.7,0.1,,0,0,0,0,1
2024-08-30,575.5951879999999,2024,8,4,0,20.2,15.1,22.5,20.3,95.0,1.4,0.0,,0,0,0,0,1
2024-08-31,568.6405129999999,2024,8,5,1,20.2,15.3,22.4,20.1,94.0,0.5,0.0,,0,0,0,0,0
2024-09-04,1251.259197,2024,9,2,0,21.0,16.2,23.2,20.5,93.0,1.2,0.3,,0,0,0,0,1
2024-09-05,712.616483,2024,9,3,0,21.2,16.7,23.5,20.8,96.0,0.7999999999999999,1.8,,0,0,0,0,1
2024-09-06,538.9409529999999,2024,9,4,0,21.7,16.7,23.9,20.6,91.0,0.8,1.0,,0,0,0,0,1
2024-09-07,616.520976,2024,9,5,1,21.5,16.2,23.6,20.8,95.0,0.3,0.0,,0,0,0,0,0
2024-09-09,622.784532,2024,9,0,0,21.8,18.2,24.7,20.9,91.0,0.3,1.8,,0,0,0,0,1
2024-09-10,597.9121960000001,2024,9,1,0,21.6,17.4,25.0,21.3,95.0,0.8,1.7,,0,0,0,0,1
2024-09-11,697.057143,2024,9,2,0,22.2,19.9,24.8,21.5,93.0,0.1,3.7,,0,0,0,0,1
2024-09-13,587.0477370000001,2024,9,4,0,22.0,20.3,24.5,21.4,95.0,0.6,0.8,,0,0,0,0,1
2024-09-14,672.349444,2024,9,5,1,23.1,20.0,26.1,21.5,93.0,0.6,4.5,,0,0,0,0,0
2024-09-15,529.070786,2024,9,6,1,23.0,20.5,24.9,21.3,92.0,0.5,1.2000000000000002,,0,0,0,0,0
2024-09-16,588.910432,2024,9,0,0,21.8,20.2,24.6,21.6,94.0,0.0,0.0,,0,0,0,0,1
2024-09-17,597.188611,2024,9,1,0,22.2,20.5,24.5,21.9,92.0,1.1,2.4,,0,0,0,0,1
2024-09-18,582.2350610000001,2024,9,2,0,21.2,19.8,22.6,22.3,92.0,0.5,0.0,,0,0,0,0,1
2024-09-19,589.381129,2024,9,3,0,21.6,19.5,23.5,21.5,91.0,0.1,1.1,,0,0,0,0,1
2024-09-20,562.1077969999999,2024,9,4,0,21.2,19.4,23.3,22.3,92.0,0.7,0.7999999999999999,,0,0,0,0,1
2024-09-21,577.3996980000001,2024,9,5,1,20.9,19.5,23.6,22.1,93.0,0.0,0.0,,0,0,0,0,0
2024-09-22,541.3166980000001,2024,9,6,1,20.3,18.6,23.5,22.4,96.0,1.7,0.0,,0,0,0,0,0
2024-09-23,598.7185390000001,2024,9,0,0,20.7,18.9,22.7,22.3,93.0,0.0,0.0,,0,0,0,0,1
2024-09-24,593.6709739999999,2024,9,1,0,20.3,18.6,23.7,21.7,96.0,0.0,2.7,,0,0,0,0,1
2024-09-25,539.101996,2024,9,2,0,20.7,19.0,24.0,21.5,95.0,0.0,1.2,,0,0,0,0,1
2024-09-26,592.696547,2024,9,3,0,22.9,18.5,24.8,21.2,78.0,0.0,1.8,,0,0,0,0,1
2024-09-27,559.2543019999999,2024,9,4,0,20.6,18.7,23.2,21.5,95.0,0.9,0.7999999999999999,,0,0,0,0,1
2024-09-28,579.147188,2024,9,5,1,21.3,18.5,23.7,21.6,93.0,0.0,0.8,,0,0,0,0,0
2024-09-29,567.53088,2024,9,6,1,21.6,19.8,23.6,21.8,93.0,0.2,4.5,,0,0,0,0,0
2024-09-30,572.577365,2024,9,0,0,21.2,19.5,23.5,21.6,93.0,0.2,0.6000000000000001,,0,0,0,0,1
2024-10-04,1324.476544,2024,10,4,0,22.5,19.8,25.8,21.7,90.0,0.2,4.1,,0,0,0,0,1
2024-10-05,816.029817,2024,10,5,1,22.4,19.6,25.8,21.8,90.0,0.0,0.0,,0,0,0,0,0
2024-10-06,696.870767,2024,10,6,1,22.2,20.0,25.8,21.6,91.0,2.4,3.3000000000000003,,0,0,0,0,0
2024-10-07,666.070511,2024,10,0,0,21.8,20.3,25.5,21.9,93.0,0.5,0.0,,0,0,0,0,1
2024-10-09,585.6167879999999,2024,10,2,0,22.0,20.0,24.5,21.5,94.0,0.8,2.1,Independence of Guayaquil,1,0,0,0,0
2024-10-10,554.9090910000001,2024,10,3,0,21.6,19.7,24.6,21.8,94.0,0.5,1.4,,0,1,1,0,1
2024-10-11,592.335844,2024,10,4,0,21.7,19.5,25.2,21.6,89.0,0.0,4.3,Independence of Guayaquil (observed),1,0,0,1,0
2024-10-13,566.180908,2024,10,6,1,21.8,20.3,25.3,21.7,94.0,0.0,0.3,,0,0,0,0,0
2024-10-14,617.6054770000001,2024,10,0,0,22.6,20.5,25.5,22.1,87.0,0.0,4.3,,0,0,0,0,1
2024-10-15,610.017609,2024,10,1,0,22.1,19.8,24.3,22.2,91.0,0.4,0.8,,0,0,0,0,1
2024-10-16,613.473094,2024,10,2,0,21.0,19.5,23.6,22.1,95.0,0.3,0.0,,0,0,0,0,1
2024-10-17,608.088419,2024,10,3,0,21.7,19.3,24.2,22.5,92.0,2.8,4.5,,0,0,0,0,1
2024-10-18,623.551174,2024,10,4,0,21.7,19.5,24.3,22.7,93.0,1.5,1.6,,0,0,0,0,1
2024-10-19,613.3337899999999,2024,10,5,1,22.2,19.8,24.3,22.7,95.0,0.0,0.9,,0,0,0,0,0
2024-10-20,539.928169,2024,10,6,1,21.4,20.1,23.1,22.5,93.0,0.1,0.0,,0,0,0,0,0
2024-10-21,623.9964239999999,2024,10,0,0,21.6,19.8,24.7,22.7,95.0,0.5,3.2,,0,0,0,0,1
2024-10-22,595.3834030000002,2024,10,1,0,21.6,19.5,24.3,22.8,94.0,0.6000000000000001,5.5,,0,0,0,0,1
2024-10-23,638.6162410000001,2024,10,2,0,22.0,19.6,25.5,22.8,93.0,0.0,3.4,,0,0,0,0,1
2024-10-24,616.071466,2024,10,3,0,21.7,19.4,24.3,22.7,94.0,1.7,2.5,,0,0,0,0,1
2024-10-25,585.477957,2024,10,4,0,21.2,19.4,24.7,22.5,94.0,1.2,2.9000000000000004,,0,0,0,0,1
2024-10-26,711.844052,2024,10,5,1,21.5,19.6,24.5,22.7,93.0,0.2,2.0,,0,0,0,0,0
2024-10-27,549.344304,2024,10,6,1,21.5,19.8,24.8,22.7,94.0,0.5,3.5,,0,0,0,0,0
2024-10-28,616.264047,2024,10,0,0,21.6,19.3,24.9,22.6,96.0,1.2000000000000002,1.6,,0,0,0,0,1
2024-10-29,551.306952,2024,10,1,0,21.0,20.0,22.6,22.8,97.0,1.4,0.0,,0,0,0,0,1
2024-10-30,636.495253,2024,10,2,0,22.4,20.5,26.7,22.5,90.0,0.0,6.9,,0,0,0,0,1
2024-10-31,615.991026,2024,10,3,0,22.5,20.7,24.5,22.4,92.0,0.0,3.4,,0,1,0,0,1
2024-11-04,1021.853977,2024,11,0,0,22.6,18.7,25.3,22.8,83.0,0.0,5.6,Independence of Cuenca (observed),1,0,1,1,0
2024-11-05,703.215801,2024,11,1,0,22.4,20.5,24.8,22.9,93.0,0.0,3.5000000000000004,,0,0,1,0,1
2024-11-06,600.8606080000001,2024,11,2,0,22.1,20.0,27.2,22.5,95.0,0.0,2.2,,0,0,0,0,1
2024-11-07,589.022228,2024,11,3,0,22.3,19.3,24.6,22.9,93.0,1.2,0.3,,0,0,0,0,1
2024-11-09,648.46524,2024,11,5,1,22.7,19.8,25.6,22.7,95.0,0.0,8.3,,0,0,0,0,0
2024-11-10,610.3949299999999,2024,11,6,1,23.7,20.0,27.0,22.9,90.0,0.0,8.8,,0,0,0,0,0
2024-11-11,687.0615559999999,2024,11,0,0,23.2,20.3,27.1,23.3,90.0,0.0,7.4,,0,0,0,0,1
2024-11-13,696.073392,2024,11,2,0,25.0,21.8,28.1,23.2,77.0,0.0,6.5,,0,0,0,0,1
2024-11-14,675.536302,2024,11,3,0,24.3,21.6,28.0,23.2,81.0,0.0,6.1000000000000005,,0,0,0,0,1
2024-11-15,607.4566050000001,2024,11,4,0,23.2,20.5,27.7,23.1,84.0,0.0,0.6,,0,0,0,0,1
2024-11-16,646.220754,2024,11,5,1,24.0,21.8,26.8,23.2,88.0,0.0,7.5,,0,0,0,0,0
2024-11-17,570.6356099999999,2024,11,6,1,23.8,22.0,27.2,23.1,88.0,0.0,3.7,,0,0,0,0,0
2024-11-18,690.13633,2024,11,0,0,24.3,20.8,27.8,23.2,86.0,0.0,2.0,,0,0,0,0,1
2024-11-19,691.5729140000001,2024,11,1,0,24.5,22.5,27.5,23.5,84.0,0.0,2.2,,0,0,0,0,1
2024-11-20,727.0662580000001,2024,11,2,0,25.2,22.3,28.3,23.6,84.0,0.0,5.7,,0,0,0,0,1
2024-11-21,779.708141,2024,11,3,0,23.3,18.8,27.2,23.5,89.0,0.0,5.9,,0,0,0,0,1
2024-11-22,634.373673,2024,11,4,0,23.4,19.0,27.3,23.7,89.0,0.0,1.8,,0,0,0,0,1
2024-11-23,936.267576,2024,11,5,1,24.0,19.5,27.8,23.7,92.0,0.0,2.8,,0,0,0,0,0
2024-11-24,563.9823580000001,2024,11,6,1,24.3,19.7,28.0,23.9,93.0,0.0,7.200000000000001,,0,0,0,0,0
2024-11-25,745.0916820000001,2024,11,0,0,22.4,20.8,23.9,23.5,92.0,2.2,0.0,,0,0,0,0,1
2024-11-26,590.7366549999999,2024,11,1,0,22.7,20.5,26.2,23.5,90.0,0.0,1.2,,0,0,0,0,1
2024-11-27,580.1049150000001,2024,11,2,0,22.4,20.8,23.9,23.5,92.0,2.2,0.0,,0,0,0,0,1
2024-11-28,597.472435,2024,11,3,0,22.7,20.5,26.2,23.5,90.0,0.0,1.2,,0,0,0,0,1
2024-11-29,613.4628029999999,2024,11,4,0,22.5,20.2,25.0,23.5,91.0,0.0,0.2,,0,0,0,0,1
2024-11-30,811.9789049999999,2024,11,5,1,23.5,19.6,26.4,23.6,92.0,0.0,2.5,,0,0,0,0,0
2024-12-01,567.686511,2024,12,6,1,23.2,19.5,27.0,23.6,92.0,0.0,5.5,,0,0,0,0,0
2024-12-02,675.212543,2024,12,0,0,23.0,19.8,26.6,23.4,93.0,0.6,2.8,,0,0,0,0,1
2024-12-03,672.551932,2024,12,1,0,22.8,20.2,26.6,23.5,91.0,0.0,2.6,,0,0,0,0,1
2024-12-04,1160.072038,2024,12,2,0,23.1,20.7,26.2,23.8,96.0,0.3,3.6,,0,0,0,0,1
2024-12-05,698.162912,2024,12,3,0,23.5,20.8,26.2,23.8,94.0,0.3,0.8,,0,0,0,0,1
2024-12-06,712.324433,2024,12,4,0,23.8,20.7,26.5,23.7,93.0,0.0,2.2,,0,0,0,0,1
2024-12-07,1425.2171010000002,2024,12,5,1,22.8,20.5,26.8,23.7,93.0,0.7,0.0,,0,0,0,0,0
2024-12-08,576.81083,2024,12,6,1,23.3,20.9,27.2,23.9,95.0,1.0,0.0,,0,0,0,0,0
2024-12-09,687.502865,2024,12,0,0,23.6,21.0,27.7,23.9,91.0,0.5,0.0,,0,0,0,0,1
2024-12-10,804.2892400000001,2024,12,1,0,24.0,20.8,27.2,23.8,93.0,0.0,3.4000000000000004,,0,0,0,0,1
2024-12-11,717.8822680000001,2024,12,2,0,24.0,20.9,27.2,23.8,92.0,0.9,0.3,,0,0,0,0,1
2024-12-12,752.820951,2024,12,3,0,24.4,20.8,27.7,23.7,91.0,0.0,4.5,,0,0,0,0,1
2024-12-13,614.927915,2024,12,4,0,24.1,21.5,26.8,23.8,94.0,6.8,0.1,,0,0,0,0,1
2024-12-14,637.5193200000001,2024,12,5,1,24.1,21.8,26.6,23.9,94.0,0.3,0.0,,0,0,0,0,0
2024-12-15,580.643916,2024,12,6,1,23.6,21.3,26.9,23.7,96.0,0.9,0.0,,0,0,0,0,0
2024-12-16,673.305973,2024,12,0,0,23.5,21.4,27.2,23.9,96.0,0.6,0.0,,0,0,0,0,1
2024-12-17,704.763469,2024,12,1,0,24.3,21.5,28.2,23.6,91.0,0.0,1.2,,0,0,0,0,1
2024-12-18,773.810521,2024,12,2,0,24.2,21.3,27.1,23.4,93.0,0.0,2.0,,0,0,0,0,1
2024-12-19,672.8393420000001,2024,12,3,0,23.6,21.5,26.9,24.3,96.0,0.0,1.5,,0,0,0,0,1
2024-12-20,625.280287,2024,12,4,0,23.6,21.6,27.1,24.5,97.0,0.6,1.7999999999999998,,0,0,0,0,1
2024-12-21,614.506984,2024,12,5,1,23.3,21.2,26.8,24.3,96.0,0.0,0.0,,0,0,0,0,0
2024-12-22,588.5673669999999,2024,12,6,1,23.2,20.8,27.1,24.5,93.0,0.0,0.0,,0,0,0,0,0
2024-12-23,737.0025440000001,2024,12,0,0,23.8,21.0,27.2,24.5,98.0,0.0,0.0,,0,0,0,0,1
2024-12-24,853.52429,2024,12,1,0,24.1,20.5,27.0,24.4,92.0,0.0,3.7,,0,1,0,0,1
2024-12-25,649.1327130000001,2024,12,2,0,24.3,20.2,27.2,24.6,94.0,0.0,0.9,Christmas Day,1,0,0,0,0
2024-12-26,810.4362000000002,2024,12,3,0,24.4,20.0,27.3,24.6,93.0,0.0,0.3,,0,0,1,0,1
2024-12-27,801.277552,2024,12,4,0,24.5,20.3,27.5,24.4,93.0,0.0,2.0,,0,0,0,0,1
2024-12-28,707.585097,2024,12,5,1,24.7,21.5,27.6,24.6,90.0,0.0,5.8,,0,0,0,0,0
2024-12-29,720.7425699999999,2024,12,6,1,25.9,21.3,28.0,24.7,93.0,0.0,0.0,,0,0,0,0,0
2024-12-30,863.5721639999998,2024,12,0,0,25.4,21.5,28.1,24.7,94.0,0.0,1.8,,0,0,0,0,1
2024-12-31,848.571077,2024,12,1,0,24.3,21.3,28.0,24.5,95.0,1.7,0.0,,0,1,0,0,1
2025-01-01,644.361753,2025,1,2,0,24.4,21.0,27.0,24.6,95.0,0.0,2.9,New Year's Day,1,0,0,0,0
2025-01-02,833.434948,2025,1,3,0,25.5,21.3,27.6,24.7,92.0,0.0,3.8,,0,0,1,0,1
2025-01-03,1971.908684,2025,1,4,0,24.8,21.6,28.2,24.4,95.0,6.9,0.8,,0,0,0,0,1
2025-01-04,944.8501479999998,2025,1,5,1,25.9,21.5,30.1,24.2,95.0,0.1,1.4,,0,0,0,0,0
2025-01-05,928.297742,2025,1,6,1,27.2,21.9,31.6,24.3,94.0,0.0,4.9,,0,0,0,0,0
2025-01-06,594.074092,2025,1,0,0,26.2,22.0,31.8,24.2,90.0,0.0,5.3,,0,0,0,0,1
2025-01-07,738.703289,2025,1,1,0,25.1,21.5,28.9,24.0,92.0,0.7,5.0,,0,0,0,0,1
2025-01-08,625.2424260000001,2025,1,2,0,25.1,23.5,28.3,24.1,95.0,0.5,1.1,,0,0,0,0,1
2025-01-09,634.4915199999999,2025,1,3,0,25.7,23.2,28.8,24.3,92.0,0.0,2.8,,0,0,0,0,1
2025-01-10,630.9752960000001,2025,1,4,0,25.3,23.4,28.4,24.5,93.0,2.5,0.6000000000000001,,0,0,0,0,1
2025-01-13,589.588304,2025,1,0,0,23.7,21.9,28.2,24.2,96.0,21.4,0.0,,0,0,0,0,1
2025-01-14,742.5267719999999,2025,1,1,0,24.5,21.3,26.3,24.6,96.0,3.4,0.0,,0,0,0,0,1
2025-01-15,849.1714000000001,2025,1,2,0,25.7,21.3,28.8,24.7,97.0,0.2,6.6,,0,0,0,0,1
2025-01-16,945.699301,2025,1,3,0,25.8,20.9,30.6,24.6,93.0,0.0,7.1,,0,0,0,0,1
2025-01-17,872.633557,2025,1,4,0,26.5,21.3,31.2,24.8,95.0,0.0,7.1,,0,0,0,0,1
2025-01-18,797.5559719999999,2025,1,5,1,26.7,21.5,31.6,24.8,94.0,0.0,6.7,,0,0,0,0,0
2025-01-19,698.088075,2025,1,6,1,26.1,21.6,31.9,24.6,93.0,0.0,6.800000000000001,,0,0,0,0,0
2025-01-20,886.725357,2025,1,0,0,26.1,21.9,30.7,24.9,97.0,0.0,8.0,,0,0,0,0,1
2025-01-21,763.0219,2025,1,1,0,26.3,22.1,29.8,24.9,94.0,0.0,6.1,,0,0,0,0,1
2025-01-22,765.982673,2025,1,2,0,25.9,22.6,29.0,24.7,89.0,0.0,0.3,,0,0,0,0,1
2025-01-23,903.1549230000002,2025,1,3,0,26.7,22.2,31.0,24.8,95.0,0.0,6.4,,0,0,0,0,1
2025-01-24,768.4417970000002,2025,1,4,0,25.2,22.0,31.1,24.8,94.0,0.1,1.7,,0,0,0,0,1
2025-01-25,875.486319,2025,1,5,1,26.7,22.3,31.0,24.9,94.0,0.0,5.300000000000001,,0,0,0,0,0
2025-01-26,679.2768400000001,2025,1,6,1,26.6,22.5,31.0,25.1,95.0,6.4,3.0,,0,0,0,0,0
2025-01-27,961.496061,2025,1,0,0,27.1,22.4,30.7,25.0,91.0,0.0,6.8,,0,0,0,0,1
2025-01-28,865.046125,2025,1,1,0,25.7,23.5,30.6,24.9,90.0,0.0,5.2,,0,0,0,0,1
2025-01-29,977.515625,2025,1,2,0,26.9,23.8,31.5,24.9,94.0,0.0,7.6,,0,0,0,0,1
2025-01-30,956.040877,2025,1,3,0,26.6,23.6,30.3,24.9,95.0,0.0,7.8,,0,0,0,0,1
2025-01-31,883.363282,2025,1,4,0,26.7,23.5,30.3,24.7,89.0,0.0,2.9000000000000004,,0,0,0,0,1
2025-02-01,772.2426540000001,2025,2,5,1,26.5,22.6,30.8,24.8,97.0,0.0,8.7,,0,0,0,0,0
2025-02-02,676.5677629999999,2025,2,6,1,26.7,22.6,31.0,25.2,95.0,2.0,5.9,,0,0,0,0,0
2025-02-03,719.6598210000001,2025,2,0,0,27.1,22.8,31.2,25.0,92.0,0.0,7.0,,0,0,0,0,1
2025-02-04,835.435921,2025,2,1,0,27.3,22.5,30.8,24.8,92.0,0.0,9.1,,0,0,0,0,1
2025-02-05,1381.633714,2025,2,2,0,27.4,23.4,31.6,24.8,94.0,0.0,9.2,,0,0,0,0,1
2025-02-06,848.9888799999999,2025,2,3,0,26.6,21.2,31.8,24.6,88.0,0.0,8.7,,0,0,0,0,1
2025-02-07,747.5564390000001,2025,2,4,0,26.6,21.5,31.6,24.5,91.0,0.0,8.1,,0,0,0,0,1
2025-02-08,678.9473009999999,2025,2,5,1,26.6,20.6,31.8,24.7,94.0,0.0,9.0,,0,0,0,0,0
2025-02-09,613.873294,2025,2,6,1,25.8,20.6,31.7,24.5,97.0,0.0,0.4,,0,0,0,0,0
2025-02-10,637.8075070000001,2025,2,0,0,24.5,20.8,27.8,24.5,98.0,1.5,3.6,,0,0,0,0,1
2025-02-13,1023.394401,2025,2,3,0,25.8,22.9,30.6,24.7,96.0,8.1,1.0,,0,0,0,0,1
2025-02-14,692.5451499999999,2025,2,4,0,24.7,23.1,27.4,24.7,89.0,18.8,0.0,,0,0,0,0,1
2025-02-15,1009.828828,2025,2,5,1,26.7,23.0,30.0,24.6,92.0,0.0,7.0,,0,0,0,0,0
2025-02-16,708.572296,2025,2,6,1,26.5,22.5,29.8,24.5,90.0,0.0,4.300000000000001,,0,0,0,0,0
2025-02-17,958.939141,2025,2,0,0,26.2,22.5,30.0,24.9,93.0,0.0,7.8,,0,0,0,0,1
2025-02-18,1070.3820030000002,2025,2,1,0,27.0,22.7,30.8,24.7,86.0,1.0,7.2,,0,0,0,0,1
2025-02-19,1008.6076900000002,2025,2,2,0,27.4,24.5,30.6,24.4,92.0,0.0,5.4,,0,0,0,0,1
2025-02-20,1106.012046,2025,2,3,0,27.4,23.5,31.0,24.4,91.0,0.0,8.4,,0,0,0,0,1
2025-02-21,1047.5398249999998,2025,2,4,0,27.4,22.6,31.7,24.6,94.0,0.0,7.2,,0,0,0,0,1
2025-02-22,958.57872,2025,2,5,1,27.7,22.3,32.7,24.6,93.0,0.0,5.1,,0,0,0,0,0
2025-02-23,596.099369,2025,2,6,1,25.5,23.6,32.1,24.8,95.0,4.5,0.5,,0,0,0,0,0
2025-02-24,1172.400107,2025,2,0,0,27.1,23.8,32.6,24.8,93.0,7.6,6.5,,0,0,0,0,1
2025-02-25,1052.4826939999998,2025,2,1,0,28.1,24.5,31.5,24.5,91.0,0.0,6.9,,0,0,0,0,1
2025-02-26,1273.179988,2025,2,2,0,27.3,23.8,30.2,24.7,93.0,3.7,1.4,,0,0,0,0,1
2025-02-27,1392.966836,2025,2,3,0,26.3,22.6,31.7,24.8,94.0,28.0,0.3,,0,0,0,0,1
2025-02-28,851.159206,2025,2,4,0,25.7,22.2,29.5,24.6,95.0,16.0,0.2,,0,0,0,0,1
2025-03-01,698.293193,2025,3,5,1,26.1,22.5,31.6,24.7,95.0,5.5,8.1,,0,0,0,0,0
2025-03-02,960.929398,2025,3,6,1,27.2,22.3,31.8,24.8,91.0,0.8,6.1,,0,1,0,0,0
2025-03-03,907.817165,2025,3,0,0,27.9,22.5,32.3,24.5,94.0,0.0,4.8,Carnival,1,1,0,1,0
2025-03-04,985.806103,2025,3,1,0,27.5,22.7,32.0,24.6,96.0,7.8,1.4,Carnival,1,0,1,0,0
2025-03-05,810.050222,2025,3,2,0,26.5,22.2,31.7,24.4,96.0,3.1,6.0,,0,0,1,0,1
2025-03-06,842.911786,2025,3,3,0,27.0,22.4,31.2,24.8,94.0,0.3,5.3,,0,0,0,0,1
2025-03-07,929.440029,2025,3,4,0,26.9,22.8,31.7,25.0,91.0,0.0,8.0,,0,0,0,0,1
2025-03-08,559.847921,2025,3,5,1,26.7,22.2,31.3,25.2,93.0,0.0,5.5,,0,0,0,0,0
2025-03-09,613.8479880000001,2025,3,6,1,25.8,22.1,32.2,25.3,94.0,1.0,3.5,,0,0,0,0,0
2025-03-10,624.4245639999999,2025,3,0,0,26.5,22.3,32.5,25.5,94.0,5.499999999999999,4.2,,0,0,0,0,1
2025-03-13,1137.055091,2025,3,3,0,27.0,23.9,30.0,25.6,96.0,2.3000000000000003,6.4,,0,0,0,0,1
2025-03-14,1151.069062,2025,3,4,0,27.2,24.3,31.7,25.5,92.0,0.0,5.9,,0,0,0,0,1
2025-03-15,916.456662,2025,3,5,1,26.0,22.8,32.5,25.4,96.0,4.0,7.4,,0,0,0,0,0
2025-03-16,869.060967,2025,3,6,1,27.4,23.2,31.6,25.6,93.0,2.8,10.9,,0,0,0,0,0
2025-03-17,908.730053,2025,3,0,0,27.4,24.0,33.1,25.6,90.0,3.6,0.3,,0,0,0,0,1
2025-03-18,775.824135,2025,3,1,0,26.3,23.1,28.0,25.4,90.0,63.3,0.0,,0,0,0,0,1
2025-03-19,1034.495663,2025,3,2,0,28.1,23.6,32.2,25.2,89.0,0.0,8.8,,0,0,0,0,1
2025-03-20,1062.644161,2025,3,3,0,27.9,22.6,32.6,25.4,90.0,2.2,6.1,,0,0,0,0,1
2025-03-21,1063.587771,2025,3,4,0,28.2,23.1,33.1,25.5,89.0,0.0,9.1,,0,0,0,0,1
2025-03-22,942.904779,2025,3,5,1,28.4,23.5,33.3,25.5,91.0,0.0,8.7,,0,0,0,0,0
2025-03-23,819.9616129999999,2025,3,6,1,28.2,23.2,33.1,25.3,95.0,0.0,7.8,,0,0,0,0,0
2025-03-24,1000.469667,2025,3,0,0,27.8,24.0,31.0,25.5,95.0,8.0,5.1,,0,0,0,0,1
2025-03-25,2228.315839,2025,3,1,0,27.4,23.5,32.7,25.2,90.0,2.3,8.0,,0,0,0,0,1
2025-03-26,779.6928670000001,2025,3,2,0,25.8,23.6,30.3,25.5,91.0,130.4,0.0,,0,0,0,0,1
2025-03-27,1092.729939,2025,3,3,0,26.7,23.5,30.5,25.1,91.0,0.3,3.2,,0,0,0,0,1
2025-03-28,1103.987663,2025,3,4,0,26.9,23.0,31.2,25.0,97.0,0.0,7.3,,0,0,0,0,1
