date,demand_kwh_total,demand_imputed_kwh,target_kwh,is_missing_original,is_imputed_day,year,month,weekofyear,dow,is_weekend,is_business_day,holiday_name,is_holiday,is_pre_holiday,is_post_holiday,is_long_weekend,t_mean_c,t_max_c,t_min_c,rh_mean_pct,precip_mm,sun_hours,sst_c,year_check,month_check,dow_check
2023-07-09,664.0873800000002,664.0873800000002,664.0873800000002,0,0,2023,7,27,6,1,0,,0,0,0,0,26.1,29.5,21.3,96.0,0.0,3.0,27.4,2023,7,6
2023-07-10,1135.099509,1135.099509,1135.099509,0,0,2023,7,28,0,0,1,,0,0,0,0,26.4,29.3,21.8,95.0,0.0,0.2,26.8,2023,7,0
2023-07-11,768.646773,768.646773,768.646773,0,0,2023,7,28,1,0,1,,0,0,0,0,26.9,29.2,21.8,97.0,0.0,4.6,26.8,2023,7,1
2023-07-12,672.2677960000001,672.2677960000001,672.2677960000001,0,0,2023,7,28,2,0,1,,0,0,0,0,26.3,29.0,21.5,97.0,0.0,0.0,26.9,2023,7,2
2023-07-13,847.1052699999999,847.1052699999999,847.1052699999999,0,0,2023,7,28,3,0,1,,0,0,0,0,26.9,29.6,21.7,96.0,0.0,7.9,27.2,2023,7,3
2023-07-14,705.0726930000002,705.0726930000002,705.0726930000002,0,0,2023,7,28,4,0,1,,0,0,0,0,26.8,29.8,21.9,95.0,0.0,1.4,27.0,2023,7,4
2023-07-15,612.8151780000001,612.8151780000001,612.8151780000001,0,0,2023,7,28,5,1,0,,0,0,0,0,26.4,29.6,20.6,95.0,0.0,0.0,27.2,2023,7,5
2023-07-16,787.1236650000001,787.1236650000001,787.1236650000001,0,0,2023,7,28,6,1,0,,0,0,0,0,25.9,29.8,20.8,95.0,1.0,4.699999999999999,27.2,2023,7,6
2023-07-17,807.229316,807.229316,807.229316,0,0,2023,7,29,0,0,1,,0,0,0,0,26.7,29.5,20.2,93.0,0.0,3.2,26.8,2023,7,0
2023-07-18,764.3092520000001,764.3092520000001,764.3092520000001,0,0,2023,7,29,1,0,1,,0,0,0,0,26.8,29.6,21.2,95.0,0.0,3.9,26.6,2023,7,1
2023-07-19,828.904304,828.904304,828.904304,0,0,2023,7,29,2,0,1,,0,0,0,0,26.3,29.7,20.8,96.0,0.0,3.0,26.8,2023,7,2
2023-07-20,771.2163089999999,771.2163089999999,771.2163089999999,0,0,2023,7,29,3,0,1,,0,0,0,0,25.6,28.3,21.2,95.0,0.9,6.4,27.2,2023,7,3
2023-07-21,676.8419519999999,676.8419519999999,676.8419519999999,0,0,2023,7,29,4,0,1,,0,0,0,0,26.3,28.5,22.6,95.0,0.0,0.3,27.3,2023,7,4
2023-07-22,638.545002,638.545002,638.545002,0,0,2023,7,29,5,1,0,,0,0,0,0,26.4,28.8,21.8,91.0,0.0,5.699999999999999,27.2,2023,7,5
2023-07-23,620.3235159999999,620.3235159999999,620.3235159999999,0,0,2023,7,29,6,1,0,,0,0,0,0,26.2,29.2,21.3,94.0,0.0,0.0,27.0,2023,7,6
2023-07-24,700.998864,700.998864,700.998864,0,0,2023,7,30,0,0,1,,0,0,0,0,25.1,27.3,21.0,96.0,6.1,0.2,26.8,2023,7,0
2023-07-25,837.7331250000001,837.7331250000001,837.7331250000001,0,0,2023,7,30,1,0,1,,0,0,0,0,26.6,29.2,21.6,91.0,0.0,9.6,26.6,2023,7,1
2023-07-26,720.3859400000001,720.3859400000001,720.3859400000001,0,0,2023,7,30,2,0,1,,0,0,0,0,26.1,28.3,21.4,94.0,0.0,4.2,26.0,2023,7,2
2023-07-27,1058.036689,1058.036689,1058.036689,0,0,2023,7,30,3,0,1,,0,0,0,0,26.4,29.5,21.6,96.0,0.0,3.6,26.2,2023,7,3
2023-07-28,554.550362,554.550362,554.550362,0,0,2023,7,30,4,0,1,,0,0,0,0,25.2,27.0,21.8,96.0,0.0,0.0,26.0,2023,7,4
2023-07-29,961.89048,961.89048,961.89048,0,0,2023,7,30,5,1,0,,0,0,0,0,25.9,29.5,21.3,94.0,0.0,4.5,25.9,2023,7,5
2023-07-30,618.378372,618.378372,618.378372,0,0,2023,7,30,6,1,0,,0,0,0,0,25.5,29.5,20.4,92.0,0.0,2.8000000000000003,25.9,2023,7,6
2023-07-31,1259.6769359999998,1259.6769359999998,1259.6769359999998,0,0,2023,7,31,0,0,1,,0,0,0,0,25.1,27.0,20.5,94.0,1.5,0.3,25.5,2023,7,0
2023-08-01,738.2382799999999,738.2382799999999,738.2382799999999,0,0,2023,8,31,1,0,1,,0,0,0,0,25.9,29.3,20.3,93.0,0.0,6.6,25.8,2023,8,1
2023-08-02,739.2332199999998,739.2332199999998,739.2332199999998,0,0,2023,8,31,2,0,1,,0,0,0,0,26.0,29.4,21.0,91.0,0.0,6.6,26.0,2023,8,2
2023-08-03,753.690223,753.690223,753.690223,0,0,2023,8,31,3,0,1,,0,0,0,0,25.4,29.2,19.2,95.0,0.0,4.3,26.5,2023,8,3
2023-08-04,656.190963,656.190963,656.190963,0,0,2023,8,31,4,0,1,,0,0,0,0,25.5,29.5,19.8,95.0,0.6,1.0,27.2,2023,8,4
2023-08-05,615.4069830000001,615.4069830000001,615.4069830000001,0,0,2023,8,31,5,1,0,,0,0,0,0,25.1,28.9,19.9,94.0,0.0,3.4000000000000004,27.0,2023,8,5
2023-08-06,620.748837,620.748837,620.748837,0,0,2023,8,31,6,1,0,,0,0,0,0,24.7,27.5,19.2,94.0,0.0,4.7,26.8,2023,8,6
2023-08-07,756.015621,756.015621,756.015621,0,0,2023,8,32,0,0,1,,0,0,0,0,25.5,27.6,21.0,92.0,0.0,5.3,25.9,2023,8,0
2023-08-08,710.980076,710.980076,710.980076,0,0,2023,8,32,1,0,1,,0,0,0,0,25.6,27.4,20.8,93.0,0.0,4.3,27.4,2023,8,1
2023-08-09,758.393726,758.393726,758.393726,0,0,2023,8,32,2,0,1,,0,1,0,0,25.8,28.5,20.6,95.0,0.0,4.4,25.2,2023,8,2
2023-08-10,623.348163,623.348163,623.348163,0,0,2023,8,32,3,0,0,Declaration of Independence of Quito,1,1,0,0,25.0,28.9,20.3,95.0,1.4,0.2,25.3,2023,8,3
2023-08-11,706.6708179999999,706.6708179999999,706.6708179999999,0,0,2023,8,32,4,0,0,Declaration of Independence of Quito (observed),1,0,1,1,25.4,29.0,21.2,95.0,0.0,2.8,25.7,2023,8,4
2023-08-12,630.395301,630.395301,630.395301,0,0,2023,8,32,5,1,0,,0,0,1,0,25.3,29.2,21.0,95.0,0.0,0.0,25.5,2023,8,5
2023-08-13,1575.899009,1575.899009,1575.899009,0,0,2023,8,32,6,1,0,,0,0,0,0,25.4,29.0,21.3,97.0,0.0,1.3,25.8,2023,8,6
2023-08-14,737.006871,737.006871,737.006871,0,0,2023,8,33,0,0,1,,0,0,0,0,24.9,28.0,20.2,92.0,0.0,2.5,25.6,2023,8,0
2023-08-15,756.1036499999999,756.1036499999999,756.1036499999999,0,0,2023,8,33,1,0,1,,0,0,0,0,25.1,28.5,19.8,93.0,0.0,8.4,25.4,2023,8,1
2023-08-16,773.331757,773.331757,773.331757,0,0,2023,8,33,2,0,1,,0,0,0,0,25.3,28.5,20.2,91.0,0.0,7.5,25.6,2023,8,2
2023-08-17,709.089044,709.089044,709.089044,0,0,2023,8,33,3,0,1,,0,0,0,0,25.3,29.0,19.8,93.0,0.0,4.1,25.8,2023,8,3
2023-08-18,636.250493,636.250493,636.250493,0,0,2023,8,33,4,0,1,,0,0,0,0,25.7,28.5,22.2,91.0,0.0,6.7,25.5,2023,8,4
2023-08-19,731.0741380000001,731.0741380000001,731.0741380000001,0,0,2023,8,33,5,1,0,,0,0,0,0,25.4,28.3,21.2,90.0,0.0,10.3,26.0,2023,8,5
2023-08-20,600.281046,600.281046,600.281046,0,0,2023,8,33,6,1,0,,0,0,0,0,25.1,27.6,21.0,92.0,0.0,0.0,26.1,2023,8,6
2023-08-21,699.710648,699.710648,699.710648,0,0,2023,8,34,0,0,1,,0,0,0,0,24.6,27.8,21.2,97.0,0.0,5.699999999999999,26.0,2023,8,0
2023-08-22,597.675419,597.675419,597.675419,0,0,2023,8,34,1,0,1,,0,0,0,0,24.6,27.7,21.3,96.0,0.6000000000000001,2.5,26.1,2023,8,1
2023-08-23,618.4544139999999,618.4544139999999,618.4544139999999,0,0,2023,8,34,2,0,1,,0,0,0,0,24.8,27.7,21.0,93.0,0.0,1.4,26.0,2023,8,2
2023-08-24,735.3240579999999,735.3240579999999,735.3240579999999,0,0,2023,8,34,3,0,1,,0,0,0,0,24.6,28.0,21.4,94.0,0.0,0.7000000000000001,26.0,2023,8,3
2023-08-25,760.8233339999999,760.8233339999999,760.8233339999999,0,0,2023,8,34,4,0,1,,0,0,0,0,25.6,30.0,21.0,95.0,0.0,9.3,26.1,2023,8,4
2023-08-26,584.965016,584.965016,584.965016,0,0,2023,8,34,5,1,0,,0,0,0,0,24.9,23.1,21.5,95.0,0.0,1.0,26.1,2023,8,5
2023-08-27,582.60784,582.60784,582.60784,0,0,2023,8,34,6,1,0,,0,0,0,0,24.9,28.3,21.2,96.0,0.0,1.7,26.2,2023,8,6
2023-08-28,701.181905,701.181905,701.181905,0,0,2023,8,35,0,0,1,,0,0,0,0,25.7,28.3,21.2,80.0,0.0,3.8,25.2,2023,8,0
2023-08-29,766.194378,766.194378,766.194378,0,0,2023,8,35,1,0,1,,0,0,0,0,26.0,28.5,20.9,95.0,0.0,5.699999999999999,25.4,2023,8,1
2023-08-30,1154.273976,1154.273976,1154.273976,0,0,2023,8,35,2,0,1,,0,0,0,0,25.4,26.5,21.3,86.0,0.0,2.5,25.6,2023,8,2
2023-08-31,681.906517,681.906517,681.906517,0,0,2023,8,35,3,0,1,,0,0,0,0,25.7,28.6,21.8,90.0,1.6,4.5,25.3,2023,8,3
2023-09-01,616.611457,616.611457,616.611457,0,0,2023,9,35,4,0,1,,0,0,0,0,26.5,28.8,21.4,92.0,1.0,5.0,26.2,2023,9,4
2023-09-02,641.195167,641.195167,641.195167,0,0,2023,9,35,5,1,0,,0,0,0,0,26.5,29.3,21.6,92.0,0.0,0.0,26.3,2023,9,5
2023-09-03,569.861817,569.861817,569.861817,0,0,2023,9,35,6,1,0,,0,0,0,0,25.9,28.8,21.4,96.0,0.0,4.4,26.1,2023,9,6
2023-09-04,694.846836,694.846836,694.846836,0,0,2023,9,36,0,0,1,,0,0,0,0,25.4,28.5,20.6,89.0,0.6,3.0,25.6,2023,9,0
2023-09-05,659.7380459999999,659.7380459999999,659.7380459999999,0,0,2023,9,36,1,0,1,,0,0,0,0,25.2,28.5,20.4,97.0,0.0,0.5,25.5,2023,9,1
2023-09-06,761.0904190000001,761.0904190000001,761.0904190000001,0,0,2023,9,36,2,0,1,,0,0,0,0,25.6,29.2,21.3,88.0,0.0,9.6,25.3,2023,9,2
2023-09-07,619.7171820000001,619.7171820000001,619.7171820000001,0,0,2023,9,36,3,0,1,,0,0,0,0,23.7,27.3,20.5,91.0,0.0,0.1,25.8,2023,9,3
2023-09-08,698.591551,698.591551,698.591551,0,0,2023,9,36,4,0,1,,0,0,0,0,24.5,27.8,20.1,90.0,0.1,5.1,25.5,2023,9,4
2023-09-09,852.665138,852.665138,852.665138,0,0,2023,9,36,5,1,0,,0,0,0,0,24.1,28.3,19.8,97.0,0.0,4.5,25.6,2023,9,5
2023-09-10,566.2912550000001,566.2912550000001,566.2912550000001,0,0,2023,9,36,6,1,0,,0,0,0,0,24.6,28.0,19.9,96.0,1.9,2.5000000000000004,25.8,2023,9,6
2023-09-11,647.145154,647.145154,647.145154,0,0,2023,9,37,0,0,1,,0,0,0,0,24.5,28.6,18.9,97.0,4.300000000000001,0.6000000000000001,25.0,2023,9,0
2023-09-12,638.1152549999999,638.1152549999999,638.1152549999999,0,0,2023,9,37,1,0,1,,0,0,0,0,23.8,27.2,17.6,96.0,0.0,0.0,24.6,2023,9,1
2023-09-13,690.7041969999999,690.7041969999999,690.7041969999999,0,0,2023,9,37,2,0,1,,0,0,0,0,24.1,28.5,17.5,96.0,0.3,2.5,24.4,2023,9,2
2023-09-14,585.779616,585.779616,585.779616,0,0,2023,9,37,3,0,1,,0,0,0,0,24.8,27.2,20.1,95.0,0.0,0.6,25.0,2023,9,3
2023-09-15,688.0804029999999,688.0804029999999,688.0804029999999,0,0,2023,9,37,4,0,1,,0,0,0,0,24.9,27.5,18.3,92.0,0.0,8.2,24.8,2023,9,4
2023-09-16,588.1790880000001,588.1790880000001,588.1790880000001,0,0,2023,9,37,5,1,0,,0,0,0,0,25.0,28.0,18.0,93.0,0.0,0.0,24.8,2023,9,5
2023-09-17,558.1776550000001,558.1776550000001,558.1776550000001,0,0,2023,9,37,6,1,0,,0,0,0,0,24.9,27.8,18.2,96.0,0.0,1.2,24.6,2023,9,6
2023-09-18,668.5111690000001,668.5111690000001,668.5111690000001,0,0,2023,9,38,0,0,1,,0,0,0,0,25.3,27.2,18.6,92.0,0.0,1.8000000000000005,25.1,2023,9,0
2023-09-19,636.8921959999999,636.8921959999999,636.8921959999999,0,0,2023,9,38,1,0,1,,0,0,0,0,24.6,27.2,18.0,96.0,0.0,4.4,25.3,2023,9,1
2023-09-20,635.8400879999999,635.8400879999999,635.8400879999999,0,0,2023,9,38,2,0,1,,0,0,0,0,25.3,28.6,20.6,92.0,0.2,2.7,25.0,2023,9,2
2023-09-21,622.2480810000001,622.2480810000001,622.2480810000001,0,0,2023,9,38,3,0,1,,0,0,0,0,25.1,29.1,20.8,85.0,0.1,0.6,25.2,2023,9,3
2023-09-22,634.1228930000001,634.1228930000001,634.1228930000001,0,0,2023,9,38,4,0,1,,0,0,0,0,25.5,29.0,21.2,94.0,0.0,0.8,25.5,2023,9,4
2023-09-23,642.555467,642.555467,642.555467,0,0,2023,9,38,5,1,0,,0,0,0,0,25.1,27.8,21.6,89.0,0.0,0.1,25.6,2023,9,5
2023-09-24,458.451334,458.451334,458.451334,0,0,2023,9,38,6,1,0,,0,0,0,0,24.7,27.5,19.8,93.0,0.4,0.1,25.3,2023,9,6
2023-09-25,660.193846,660.193846,660.193846,0,0,2023,9,39,0,0,1,,0,0,0,0,24.4,29.0,19.4,95.0,0.0,0.2,25.2,2023,9,0
2023-09-26,692.9082470000001,692.9082470000001,692.9082470000001,0,0,2023,9,39,1,0,1,,0,0,0,0,25.2,28.5,19.6,88.0,2.1,1.7,25.5,2023,9,1
2023-09-27,563.322013,563.322013,563.322013,0,0,2023,9,39,2,0,1,,0,0,0,0,24.4,25.8,20.4,94.0,0.5,0.1,25.4,2023,9,2
2023-09-28,612.258072,612.258072,612.258072,0,0,2023,9,39,3,0,1,,0,0,0,0,24.1,26.7,18.6,93.0,3.3000000000000003,1.4,25.6,2023,9,3
2023-09-29,526.002919,526.002919,526.002919,0,0,2023,9,39,4,0,1,,0,0,0,0,23.9,26.5,18.9,94.0,0.1,0.2,25.3,2023,9,4
2023-09-30,565.107301,565.107301,565.107301,0,0,2023,9,39,5,1,0,,0,0,0,0,24.0,26.8,19.1,93.0,0.1,0.2,25.1,2023,9,5
2023-10-01,574.795109,574.795109,574.795109,0,0,2023,10,39,6,1,0,,0,0,0,0,24.9,27.5,19.0,93.0,0.1,5.7,25.0,2023,10,6
2023-10-02,647.5326469999999,647.5326469999999,647.5326469999999,0,0,2023,10,40,0,0,1,,0,0,0,0,23.7,26.5,18.9,95.0,104.3,2.5,24.7,2023,10,0
2023-10-03,643.9421380000001,643.9421380000001,643.9421380000001,0,0,2023,10,40,1,0,1,,0,0,0,0,23.8,27.5,18.5,94.0,0.0,2.7,24.0,2023,10,1
2023-10-04,623.6645649999999,623.6645649999999,623.6645649999999,0,0,2023,10,40,2,0,1,,0,0,0,0,24.1,27.3,18.6,95.0,0.6,1.7,23.5,2023,10,2
2023-10-05,611.6237769999999,611.6237769999999,611.6237769999999,0,0,2023,10,40,3,0,1,,0,0,0,0,23.9,27.2,18.2,96.0,0.0,0.7999999999999999,23.7,2023,10,3
2023-10-06,700.359365,700.359365,700.359365,0,0,2023,10,40,4,0,1,,0,0,0,0,24.2,27.0,18.9,95.0,0.0,5.699999999999999,23.5,2023,10,4
2023-10-07,625.542331,625.542331,625.542331,0,0,2023,10,40,5,1,0,,0,0,0,0,24.3,26.7,18.8,95.0,0.0,0.0,23.3,2023,10,5
2023-10-08,531.2253029999999,531.2253029999999,531.2253029999999,0,0,2023,10,40,6,1,0,,0,1,0,0,24.4,26.9,18.9,94.0,0.0,3.2,23.5,2023,10,6
2023-10-09,675.580929,675.580929,675.580929,0,0,2023,10,41,0,0,0,Independence of Guayaquil,1,0,0,1,24.8,26.8,19.0,95.0,2.1,0.0,23.8,2023,10,0
2023-10-10,712.6852299999998,712.6852299999998,712.6852299999998,0,0,2023,10,41,1,0,1,,0,0,1,0,25.3,27.5,18.7,92.0,1.3,6.2,23.6,2023,10,1
2023-10-11,662.711872,662.711872,662.711872,0,0,2023,10,41,2,0,1,,0,0,0,0,25.2,29.0,19.1,94.0,0.0,2.5,24.2,2023,10,2
2023-10-12,774.986747,774.986747,774.986747,0,0,2023,10,41,3,0,1,,0,0,0,0,25.8,29.2,19.3,95.0,0.1,5.7,24.3,2023,10,3
2023-10-13,689.960174,689.960174,689.960174,0,0,2023,10,41,4,0,1,,0,0,0,0,25.3,29.3,20.2,96.0,0.0,1.0,24.5,2023,10,4
2023-10-14,651.187298,651.187298,651.187298,0,0,2023,10,41,5,1,0,,0,0,0,0,25.1,29.0,20.5,95.0,0.0,2.5,24.3,2023,10,5
2023-10-15,551.0675219999999,551.0675219999999,551.0675219999999,0,0,2023,10,41,6,1,0,,0,0,0,0,24.1,28.6,20.8,94.0,0.0,4.4,24.6,2023,10,6
2023-10-16,760.710373,760.710373,760.710373,0,0,2023,10,42,0,0,1,,0,0,0,0,25.9,29.5,19.2,94.0,0.0,4.8,24.9,2023,10,0
2023-10-17,765.665393,765.665393,765.665393,0,0,2023,10,42,1,0,1,,0,0,0,0,25.7,29.9,19.2,92.0,0.0,10.2,24.7,2023,10,1
2023-10-18,650.508686,650.508686,650.508686,0,0,2023,10,42,2,0,1,,0,0,0,0,25.8,29.5,20.1,90.0,0.1,0.4,24.9,2023,10,2
2023-10-19,886.109651,886.109651,886.109651,0,0,2023,10,42,3,0,1,,0,0,0,0,25.8,28.3,20.3,92.0,0.6,2.1,24.7,2023,10,3
2023-10-20,991.730786,991.730786,991.730786,0,0,2023,10,42,4,0,1,,0,0,0,0,25.3,28.5,20.1,94.0,0.0,1.7000000000000002,24.7,2023,10,4
2023-10-21,1161.9301670000002,1161.9301670000002,1161.9301670000002,0,0,2023,10,42,5,1,0,,0,0,0,0,25.9,28.5,20.5,97.0,0.0,4.9,24.9,2023,10,5
2023-10-22,574.4254040000001,574.4254040000001,574.4254040000001,0,0,2023,10,42,6,1,0,,0,0,0,0,25.0,27.5,20.1,96.0,0.0,0.6,24.9,2023,10,6
2023-10-23,772.7497590000002,772.7497590000002,772.7497590000002,0,0,2023,10,43,0,0,1,,0,0,0,0,25.6,28.2,20.0,93.0,0.0,5.1,25.3,2023,10,0
2023-10-24,721.3585619999999,721.3585619999999,721.3585619999999,0,0,2023,10,43,1,0,1,,0,0,0,0,25.6,29.0,20.5,96.0,0.1,4.5,25.3,2023,10,1
2023-10-25,667.957647,667.957647,667.957647,0,0,2023,10,43,2,0,1,,0,0,0,0,24.8,27.8,20.2,95.0,0.4,1.9,25.2,2023,10,2
2023-10-26,692.5609439999998,692.5609439999998,692.5609439999998,0,0,2023,10,43,3,0,1,,0,0,0,0,24.8,27.5,20.0,90.0,0.1,1.7,25.2,2023,10,3
2023-10-27,596.696496,596.696496,596.696496,0,0,2023,10,43,4,0,1,,0,0,0,0,24.9,26.6,20.8,97.0,0.0,0.6,25.0,2023,10,4
2023-10-28,620.8021540000001,620.8021540000001,620.8021540000001,0,0,2023,10,43,5,1,0,,0,0,0,0,24.7,27.2,20.5,97.0,0.0,1.9,25.2,2023,10,5
2023-10-29,579.542099,579.542099,579.542099,0,0,2023,10,43,6,1,0,,0,0,0,0,25.6,29.2,19.9,96.0,0.0,4.4,25.5,2023,10,6
2023-10-30,640.4643379999999,640.4643379999999,640.4643379999999,0,0,2023,10,44,0,0,1,,0,0,0,0,25.1,27.3,20.0,94.0,0.0,1.4,25.2,2023,10,0
2023-10-31,645.938961,645.938961,645.938961,0,0,2023,10,44,1,0,1,,0,0,0,0,24.8,27.6,20.5,97.0,0.0,1.9,25.5,2023,10,1
2023-11-01,741.9892810000001,741.9892810000001,741.9892810000001,0,0,2023,11,44,2,0,1,,0,1,0,0,25.7,28.9,20.8,97.0,0.2,5.0,25.6,2023,11,2
2023-11-02,698.756463,698.756463,698.756463,0,0,2023,11,44,3,0,0,All Souls' Day,1,1,0,0,26.9,30.8,20.5,94.0,0.0,0.2,25.5,2023,11,3
2023-11-03,767.83781,767.83781,767.83781,0,0,2023,11,44,4,0,0,Independence of Cuenca,1,0,1,1,26.9,31.5,21.6,94.0,0.0,5.5,25.7,2023,11,4
2023-11-04,814.8860370000001,814.8860370000001,814.8860370000001,0,0,2023,11,44,5,1,0,,0,0,1,0,26.6,32.1,21.3,92.0,0.0,0.2,25.5,2023,11,5
2023-11-05,637.4853509999999,637.4853509999999,637.4853509999999,0,0,2023,11,44,6,1,0,,0,0,0,0,27.3,32.6,23.8,94.0,0.0,5.5,25.8,2023,11,6
2023-11-06,712.1130260000001,712.1130260000001,712.1130260000001,0,0,2023,11,45,0,0,1,,0,0,0,0,26.3,30.5,24.3,94.0,0.0,5.1000000000000005,25.6,2023,11,0
2023-11-07,797.462563,797.462563,797.462563,0,0,2023,11,45,1,0,1,,0,0,0,0,26.9,31.0,21.5,87.0,0.0,3.9,25.4,2023,11,1
2023-11-08,627.589863,627.589863,627.589863,0,0,2023,11,45,2,0,1,,0,0,0,0,24.9,27.0,20.5,94.0,0.3,0.0,25.7,2023,11,2
2023-11-09,579.6144889999999,579.6144889999999,579.6144889999999,0,0,2023,11,45,3,0,1,,0,0,0,0,25.0,26.3,20.2,94.0,5.1,0.0,25.4,2023,11,3
2023-11-10,671.92351,671.92351,671.92351,0,0,2023,11,45,4,0,1,,0,0,0,0,25.3,27.9,20.0,95.0,0.0,0.2,25.7,2023,11,4
2023-11-11,694.1739760000002,694.1739760000002,694.1739760000002,0,0,2023,11,45,5,1,0,,0,0,0,0,25.9,29.2,20.5,94.0,0.0,1.4,25.6,2023,11,5
2023-11-12,575.8135669999999,575.8135669999999,575.8135669999999,0,0,2023,11,45,6,1,0,,0,0,0,0,26.6,29.7,20.8,94.0,0.5,0.2,25.7,2023,11,6
2023-11-13,717.5073269999999,717.5073269999999,717.5073269999999,0,0,2023,11,46,0,0,1,,0,0,0,0,25.7,29.2,20.0,86.0,0.3,0.8,25.8,2023,11,0
2023-11-14,622.4064440000001,622.4064440000001,622.4064440000001,0,0,2023,11,46,1,0,1,,0,0,0,0,24.8,26.8,20.2,90.0,3.3,0.4,25.7,2023,11,1
2023-11-15,657.309704,657.309704,657.309704,0,0,2023,11,46,2,0,1,,0,0,0,0,24.7,27.0,19.8,94.0,6.9,0.0,25.3,2023,11,2
2023-11-16,615.710497,615.710497,615.710497,0,0,2023,11,46,3,0,1,,0,0,0,0,24.9,26.5,20.3,92.0,0.0,0.0,25.5,2023,11,3
2023-11-17,805.9549460000002,805.9549460000002,805.9549460000002,0,0,2023,11,46,4,0,1,,0,0,0,0,24.3,26.5,19.0,93.0,5.8,3.0,25.6,2023,11,4
2023-11-18,692.548706,692.548706,692.548706,0,0,2023,11,46,5,1,0,,0,0,0,0,26.0,30.2,18.6,91.0,0.6,8.3,25.4,2023,11,5
2023-11-19,622.526429,622.526429,622.526429,0,0,2023,11,46,6,1,0,,0,0,0,0,25.7,30.5,21.7,95.0,0.0,10.8,25.2,2023,11,6
2023-11-20,805.5121170000001,805.5121170000001,805.5121170000001,0,0,2023,11,47,0,0,1,,0,0,0,0,24.3,28.2,20.6,94.0,0.0,10.8,24.7,2023,11,0
2023-11-21,781.433659,781.433659,781.433659,0,0,2023,11,47,1,0,1,,0,0,0,0,23.4,27.5,15.2,91.0,0.0,7.2,24.8,2023,11,1
2023-11-22,721.6366240000001,721.6366240000001,721.6366240000001,0,0,2023,11,47,2,0,1,,0,0,0,0,23.2,26.8,15.8,96.0,0.0,2.5,24.6,2023,11,2
2023-11-23,668.699257,668.699257,668.699257,0,0,2023,11,47,3,0,1,,0,0,0,0,24.8,28.0,19.0,90.0,1.3,0.4,25.0,2023,11,3
2023-11-24,698.182969,698.182969,698.182969,0,0,2023,11,47,4,0,1,,0,0,0,0,25.1,28.2,19.5,93.0,0.3,0.0,25.2,2023,11,4
2023-11-25,715.212212,715.212212,715.212212,0,0,2023,11,47,5,1,0,,0,0,0,0,26.0,29.3,19.2,95.0,0.2,5.0,25.3,2023,11,5
2023-11-26,715.969874,715.969874,715.969874,0,0,2023,11,47,6,1,0,,0,0,0,0,25.9,29.0,19.8,89.0,0.0,6.6,25.5,2023,11,6
2023-11-27,726.4463620000001,726.4463620000001,726.4463620000001,0,0,2023,11,48,0,0,1,,0,0,0,0,25.8,29.6,20.2,85.0,0.3,0.1,26.3,2023,11,0
2023-11-28,581.241631,581.241631,581.241631,0,0,2023,11,48,1,0,1,,0,0,0,0,24.9,26.8,20.1,90.0,5.0,0.0,26.6,2023,11,1
2023-11-29,858.115024,858.115024,858.115024,0,0,2023,11,48,2,0,1,,0,0,0,0,26.3,29.5,20.0,85.0,0.8,7.7,26.4,2023,11,2
2023-11-30,594.537033,594.537033,594.537033,0,0,2023,11,48,3,0,1,,0,0,0,0,25.3,26.8,20.1,93.0,5.1,0.1,26.4,2023,11,3
2023-12-01,700.7659840000001,700.7659840000001,700.7659840000001,0,0,2023,12,48,4,0,1,,0,0,0,0,25.7,29.0,20.3,90.0,0.0,1.2,26.0,2023,12,4
2023-12-02,1059.92141,1059.92141,1059.92141,0,0,2023,12,48,5,1,0,,0,0,0,0,25.7,28.8,21.0,92.0,0.0,0.8,26.3,2023,12,5
2023-12-03,568.209108,568.209108,568.209108,0,0,2023,12,48,6,1,0,,0,0,0,0,25.0,29.2,20.9,94.0,0.0,0.3,26.2,2023,12,6
2023-12-04,772.511099,772.511099,772.511099,0,0,2023,12,49,0,0,1,,0,0,0,0,26.1,31.5,21.0,85.0,0.0,6.6,26.1,2023,12,0
2023-12-05,738.496117,738.496117,738.496117,0,0,2023,12,49,1,0,1,,0,0,0,0,26.4,31.9,20.5,90.0,0.0,2.3,26.3,2023,12,1
2023-12-06,779.4124759999999,779.4124759999999,779.4124759999999,0,0,2023,12,49,2,0,1,,0,0,0,0,26.3,29.3,21.0,92.0,0.0,3.8,26.1,2023,12,2
2023-12-07,671.250385,671.250385,671.250385,0,0,2023,12,49,3,0,1,,0,0,0,0,25.4,27.8,20.2,91.0,2.8,2.4,26.5,2023,12,3
2023-12-08,666.4995710000001,666.4995710000001,666.4995710000001,0,0,2023,12,49,4,0,1,,0,0,0,0,25.9,27.6,20.0,92.0,0.0,0.5,26.5,2023,12,4
2023-12-09,735.534869,735.534869,735.534869,0,0,2023,12,49,5,1,0,,0,0,0,0,26.1,28.6,19.8,93.0,0.0,4.5,26.7,2023,12,5
2023-12-10,650.851665,650.851665,650.851665,0,0,2023,12,49,6,1,0,,0,0,0,0,26.0,29.2,20.6,96.0,0.1,4.3,26.5,2023,12,6
2023-12-11,769.182636,769.182636,769.182636,0,0,2023,12,50,0,0,1,,0,0,0,0,26.3,29.5,20.5,90.0,0.0,2.8,26.0,2023,12,0
2023-12-12,801.553403,801.553403,801.553403,0,0,2023,12,50,1,0,1,,0,0,0,0,26.1,29.2,20.2,91.0,0.0,4.8,25.8,2023,12,1
